Date,Close,Tickers
12/16/15,111.339996,AAPL
12/17/15,108.980003,AAPL
12/18/15,106.029999,AAPL
12/21/15,107.33000200000001,AAPL
12/22/15,107.230003,AAPL
12/23/15,108.610001,AAPL
12/24/15,108.029999,AAPL
12/28/15,106.82,AAPL
12/29/15,108.739998,AAPL
12/30/15,107.32,AAPL
12/31/15,105.260002,AAPL
1/4/16,105.349998,AAPL
1/5/16,102.709999,AAPL
1/6/16,100.699997,AAPL
1/7/16,96.449997,AAPL
1/8/16,96.959999,AAPL
1/11/16,98.529999,AAPL
1/12/16,99.959999,AAPL
1/13/16,97.389999,AAPL
1/14/16,99.519997,AAPL
1/15/16,97.129997,AAPL
1/19/16,96.660004,AAPL
1/20/16,96.790001,AAPL
1/21/16,96.300003,AAPL
1/22/16,101.41999799999999,AAPL
1/25/16,99.440002,AAPL
1/26/16,99.989998,AAPL
1/27/16,93.41999799999999,AAPL
1/28/16,94.089996,AAPL
1/29/16,97.339996,AAPL
2/1/16,96.43,AAPL
2/2/16,94.480003,AAPL
2/3/16,96.349998,AAPL
2/4/16,96.599998,AAPL
2/5/16,94.019997,AAPL
2/8/16,95.010002,AAPL
2/9/16,94.989998,AAPL
2/10/16,94.269997,AAPL
2/11/16,93.699997,AAPL
2/12/16,93.989998,AAPL
2/16/16,96.639999,AAPL
2/17/16,98.120003,AAPL
2/18/16,96.260002,AAPL
2/19/16,96.040001,AAPL
2/22/16,96.879997,AAPL
2/23/16,94.690002,AAPL
2/24/16,96.099998,AAPL
2/25/16,96.760002,AAPL
2/26/16,96.910004,AAPL
2/29/16,96.690002,AAPL
3/1/16,100.529999,AAPL
3/2/16,100.75,AAPL
3/3/16,101.5,AAPL
3/4/16,103.010002,AAPL
3/7/16,101.870003,AAPL
3/8/16,101.029999,AAPL
3/9/16,101.120003,AAPL
3/10/16,101.16999799999999,AAPL
3/11/16,102.260002,AAPL
3/14/16,102.519997,AAPL
3/15/16,104.58000200000001,AAPL
3/16/16,105.970001,AAPL
3/17/16,105.800003,AAPL
3/18/16,105.91999799999999,AAPL
3/21/16,105.910004,AAPL
3/22/16,106.720001,AAPL
3/23/16,106.129997,AAPL
3/24/16,105.66999799999999,AAPL
3/28/16,105.190002,AAPL
3/29/16,107.68,AAPL
3/30/16,109.559998,AAPL
3/31/16,108.989998,AAPL
4/1/16,109.989998,AAPL
4/4/16,111.120003,AAPL
4/5/16,109.809998,AAPL
4/6/16,110.959999,AAPL
4/7/16,108.540001,AAPL
4/8/16,108.660004,AAPL
4/11/16,109.019997,AAPL
4/12/16,110.440002,AAPL
4/13/16,112.040001,AAPL
4/14/16,112.099998,AAPL
4/15/16,109.849998,AAPL
4/18/16,107.480003,AAPL
4/19/16,106.910004,AAPL
4/20/16,107.129997,AAPL
4/21/16,105.970001,AAPL
4/22/16,105.68,AAPL
4/25/16,105.08000200000001,AAPL
4/26/16,104.349998,AAPL
4/27/16,97.82,AAPL
4/28/16,94.83000200000001,AAPL
4/29/16,93.739998,AAPL
5/2/16,93.639999,AAPL
5/3/16,95.18,AAPL
5/4/16,94.190002,AAPL
5/5/16,93.239998,AAPL
5/6/16,92.720001,AAPL
5/9/16,92.790001,AAPL
5/10/16,93.41999799999999,AAPL
5/11/16,92.510002,AAPL
5/12/16,90.339996,AAPL
5/13/16,90.519997,AAPL
5/16/16,93.879997,AAPL
5/17/16,93.489998,AAPL
5/18/16,94.559998,AAPL
5/19/16,94.199997,AAPL
5/20/16,95.220001,AAPL
5/23/16,96.43,AAPL
5/24/16,97.900002,AAPL
5/25/16,99.620003,AAPL
5/26/16,100.410004,AAPL
5/27/16,100.349998,AAPL
5/31/16,99.860001,AAPL
6/1/16,98.459999,AAPL
6/2/16,97.720001,AAPL
6/3/16,97.91999799999999,AAPL
6/6/16,98.629997,AAPL
6/7/16,99.029999,AAPL
6/8/16,98.940002,AAPL
6/9/16,99.650002,AAPL
6/10/16,98.83000200000001,AAPL
6/13/16,97.339996,AAPL
6/14/16,97.459999,AAPL
6/15/16,97.139999,AAPL
6/16/16,97.550003,AAPL
6/17/16,95.33000200000001,AAPL
6/20/16,95.099998,AAPL
6/21/16,95.910004,AAPL
6/22/16,95.550003,AAPL
6/23/16,96.099998,AAPL
6/24/16,93.400002,AAPL
6/27/16,92.040001,AAPL
6/28/16,93.589996,AAPL
6/29/16,94.400002,AAPL
6/30/16,95.599998,AAPL
7/1/16,95.889999,AAPL
7/5/16,94.989998,AAPL
7/6/16,95.529999,AAPL
7/7/16,95.940002,AAPL
7/8/16,96.68,AAPL
7/11/16,96.980003,AAPL
7/12/16,97.41999799999999,AAPL
7/13/16,96.870003,AAPL
7/14/16,98.790001,AAPL
7/15/16,98.779999,AAPL
7/18/16,99.83000200000001,AAPL
7/19/16,99.870003,AAPL
7/20/16,99.959999,AAPL
7/21/16,99.43,AAPL
7/22/16,98.660004,AAPL
7/25/16,97.339996,AAPL
7/26/16,96.66999799999999,AAPL
7/27/16,102.949997,AAPL
7/28/16,104.339996,AAPL
7/29/16,104.209999,AAPL
8/1/16,106.050003,AAPL
8/2/16,104.480003,AAPL
8/3/16,105.790001,AAPL
8/4/16,105.870003,AAPL
8/5/16,107.480003,AAPL
8/8/16,108.370003,AAPL
8/9/16,108.809998,AAPL
8/10/16,108.0,AAPL
8/11/16,107.93,AAPL
8/12/16,108.18,AAPL
8/15/16,109.480003,AAPL
8/16/16,109.379997,AAPL
8/17/16,109.220001,AAPL
8/18/16,109.08000200000001,AAPL
8/19/16,109.360001,AAPL
8/22/16,108.510002,AAPL
8/23/16,108.849998,AAPL
8/24/16,108.029999,AAPL
8/25/16,107.57,AAPL
8/26/16,106.940002,AAPL
8/29/16,106.82,AAPL
8/30/16,106.0,AAPL
8/31/16,106.099998,AAPL
9/1/16,106.730003,AAPL
9/2/16,107.730003,AAPL
9/6/16,107.699997,AAPL
9/7/16,108.360001,AAPL
9/8/16,105.519997,AAPL
9/9/16,103.129997,AAPL
9/12/16,105.440002,AAPL
9/13/16,107.949997,AAPL
9/14/16,111.769997,AAPL
9/15/16,115.57,AAPL
9/16/16,114.91999799999999,AAPL
9/19/16,113.58000200000001,AAPL
9/20/16,113.57,AAPL
9/21/16,113.550003,AAPL
9/22/16,114.620003,AAPL
9/23/16,112.709999,AAPL
9/26/16,112.879997,AAPL
9/27/16,113.089996,AAPL
9/28/16,113.949997,AAPL
9/29/16,112.18,AAPL
9/30/16,113.050003,AAPL
10/3/16,112.519997,AAPL
10/4/16,113.0,AAPL
10/5/16,113.050003,AAPL
10/6/16,113.889999,AAPL
10/7/16,114.059998,AAPL
10/10/16,116.050003,AAPL
10/11/16,116.300003,AAPL
10/12/16,117.339996,AAPL
10/13/16,116.980003,AAPL
10/14/16,117.629997,AAPL
10/17/16,117.550003,AAPL
10/18/16,117.470001,AAPL
10/19/16,117.120003,AAPL
10/20/16,117.059998,AAPL
10/21/16,116.599998,AAPL
10/24/16,117.650002,AAPL
10/25/16,118.25,AAPL
10/26/16,115.589996,AAPL
10/27/16,114.480003,AAPL
10/28/16,113.720001,AAPL
10/31/16,113.540001,AAPL
11/1/16,111.489998,AAPL
11/2/16,111.589996,AAPL
11/3/16,109.83000200000001,AAPL
11/4/16,108.839996,AAPL
11/7/16,110.410004,AAPL
11/8/16,111.059998,AAPL
11/9/16,110.879997,AAPL
11/10/16,107.790001,AAPL
11/11/16,108.43,AAPL
11/14/16,105.709999,AAPL
11/15/16,107.110001,AAPL
11/16/16,109.989998,AAPL
11/17/16,109.949997,AAPL
11/18/16,110.059998,AAPL
11/21/16,111.730003,AAPL
11/22/16,111.800003,AAPL
11/23/16,111.230003,AAPL
11/25/16,111.790001,AAPL
11/28/16,111.57,AAPL
11/29/16,111.459999,AAPL
11/30/16,110.519997,AAPL
12/1/16,109.489998,AAPL
12/2/16,109.900002,AAPL
12/5/16,109.110001,AAPL
12/6/16,109.949997,AAPL
12/7/16,111.029999,AAPL
12/8/16,112.120003,AAPL
12/9/16,113.949997,AAPL
12/12/16,113.300003,AAPL
12/13/16,115.190002,AAPL
12/14/16,115.190002,AAPL
12/15/16,115.82,AAPL
12/16/16,115.970001,AAPL
12/19/16,116.639999,AAPL
12/20/16,116.949997,AAPL
12/21/16,117.059998,AAPL
12/22/16,116.290001,AAPL
12/23/16,116.519997,AAPL
12/27/16,117.260002,AAPL
12/28/16,116.760002,AAPL
12/29/16,116.730003,AAPL
12/30/16,115.82,AAPL
1/3/17,116.150002,AAPL
1/4/17,116.019997,AAPL
1/5/17,116.610001,AAPL
1/6/17,117.910004,AAPL
1/9/17,118.989998,AAPL
1/10/17,119.110001,AAPL
1/11/17,119.75,AAPL
1/12/17,119.25,AAPL
1/13/17,119.040001,AAPL
1/17/17,120.0,AAPL
1/18/17,119.989998,AAPL
1/19/17,119.779999,AAPL
1/20/17,120.0,AAPL
1/23/17,120.08000200000001,AAPL
1/24/17,119.970001,AAPL
1/25/17,121.879997,AAPL
1/26/17,121.940002,AAPL
1/27/17,121.949997,AAPL
1/30/17,121.629997,AAPL
1/31/17,121.349998,AAPL
2/1/17,128.75,AAPL
2/2/17,128.529999,AAPL
2/3/17,129.080002,AAPL
2/6/17,130.28999299999998,AAPL
2/7/17,131.529999,AAPL
2/8/17,132.03999299999998,AAPL
2/9/17,132.419998,AAPL
2/10/17,132.119995,AAPL
2/13/17,133.28999299999998,AAPL
2/14/17,135.020004,AAPL
2/15/17,135.509995,AAPL
2/16/17,135.350006,AAPL
2/17/17,135.720001,AAPL
2/21/17,136.699997,AAPL
2/22/17,137.110001,AAPL
2/23/17,136.529999,AAPL
2/24/17,136.66000400000001,AAPL
2/27/17,136.929993,AAPL
2/28/17,136.990005,AAPL
3/1/17,139.78999299999998,AAPL
3/2/17,138.96000700000002,AAPL
3/3/17,139.779999,AAPL
3/6/17,139.33999599999999,AAPL
3/7/17,139.520004,AAPL
3/8/17,139.0,AAPL
3/9/17,138.679993,AAPL
3/10/17,139.139999,AAPL
3/13/17,139.199997,AAPL
3/14/17,138.990005,AAPL
3/15/17,140.46000700000002,AAPL
3/16/17,140.690002,AAPL
3/17/17,139.990005,AAPL
3/20/17,141.46000700000002,AAPL
3/21/17,139.83999599999999,AAPL
3/22/17,141.419998,AAPL
3/23/17,140.919998,AAPL
3/24/17,140.639999,AAPL
3/27/17,140.880005,AAPL
3/28/17,143.800003,AAPL
3/29/17,144.119995,AAPL
3/30/17,143.929993,AAPL
3/31/17,143.66000400000001,AAPL
3/2/15,385.660004,AMZN
3/3/15,384.609985,AMZN
3/4/15,382.72000099999997,AMZN
3/5/15,387.829987,AMZN
3/6/15,380.089996,AMZN
3/9/15,378.559998,AMZN
3/10/15,369.51001,AMZN
3/11/15,366.369995,AMZN
3/12/15,374.23999,AMZN
3/13/15,370.579987,AMZN
3/16/15,373.350006,AMZN
3/17/15,371.920013,AMZN
3/18/15,375.140015,AMZN
3/19/15,373.23999,AMZN
3/20/15,378.48999,AMZN
3/23/15,375.109985,AMZN
3/24/15,374.089996,AMZN
3/25/15,370.959991,AMZN
3/26/15,367.350006,AMZN
3/27/15,370.559998,AMZN
3/30/15,374.589996,AMZN
3/31/15,372.100006,AMZN
4/1/15,370.26001,AMZN
4/2/15,372.25,AMZN
4/6/15,377.040009,AMZN
4/7/15,374.410004,AMZN
4/8/15,381.200012,AMZN
4/9/15,383.540009,AMZN
4/10/15,382.649994,AMZN
4/13/15,382.359985,AMZN
4/14/15,385.109985,AMZN
4/15/15,383.450012,AMZN
4/16/15,386.040009,AMZN
4/17/15,375.559998,AMZN
4/20/15,389.51001,AMZN
4/21/15,391.179993,AMZN
4/22/15,389.799988,AMZN
4/23/15,389.98999,AMZN
4/24/15,445.10000599999995,AMZN
4/27/15,438.55999800000006,AMZN
4/28/15,429.30999800000006,AMZN
4/29/15,429.369995,AMZN
4/30/15,421.77999900000003,AMZN
5/1/15,422.869995,AMZN
5/4/15,423.040009,AMZN
5/5/15,421.19000199999994,AMZN
5/6/15,419.100006,AMZN
5/7/15,426.880005,AMZN
5/8/15,433.69000199999994,AMZN
5/11/15,432.85000599999995,AMZN
5/12/15,431.01998899999995,AMZN
5/13/15,426.869995,AMZN
5/14/15,432.27999900000003,AMZN
5/15/15,426.0,AMZN
5/18/15,425.23999000000003,AMZN
5/19/15,421.709991,AMZN
5/20/15,423.85998499999994,AMZN
5/21/15,431.630005,AMZN
5/22/15,427.630005,AMZN
5/26/15,425.47000099999997,AMZN
5/27/15,431.420013,AMZN
5/28/15,426.57000700000003,AMZN
5/29/15,429.23001100000005,AMZN
6/1/15,430.920013,AMZN
6/2/15,430.98999000000003,AMZN
6/3/15,436.589996,AMZN
6/4/15,430.77999900000003,AMZN
6/5/15,426.950012,AMZN
6/8/15,423.5,AMZN
6/9/15,425.48001100000005,AMZN
6/10/15,430.76998899999995,AMZN
6/11/15,432.97000099999997,AMZN
6/12/15,429.920013,AMZN
6/15/15,423.670013,AMZN
6/16/15,427.26000999999997,AMZN
6/17/15,427.80999800000006,AMZN
6/18/15,439.39001500000006,AMZN
6/19/15,434.920013,AMZN
6/22/15,436.290009,AMZN
6/23/15,445.98999000000003,AMZN
6/24/15,440.839996,AMZN
6/25/15,440.10000599999995,AMZN
6/26/15,438.10000599999995,AMZN
6/29/15,429.85998499999994,AMZN
6/30/15,434.089996,AMZN
7/1/15,437.39001500000006,AMZN
7/2/15,437.709991,AMZN
7/6/15,436.040009,AMZN
7/7/15,436.72000099999997,AMZN
7/8/15,429.700012,AMZN
7/9/15,434.39001500000006,AMZN
7/10/15,443.51000999999997,AMZN
7/13/15,455.57000700000003,AMZN
7/14/15,465.57000700000003,AMZN
7/15/15,461.19000199999994,AMZN
7/16/15,475.48001100000005,AMZN
7/17/15,483.01000999999997,AMZN
7/20/15,488.10000599999995,AMZN
7/21/15,488.0,AMZN
7/22/15,488.26998899999995,AMZN
7/23/15,482.17999299999997,AMZN
7/24/15,529.419983,AMZN
7/27/15,531.409973,AMZN
7/28/15,526.030029,AMZN
7/29/15,529.0,AMZN
7/30/15,536.76001,AMZN
7/31/15,536.150024,AMZN
8/3/15,535.030029,AMZN
8/4/15,531.900024,AMZN
8/5/15,537.01001,AMZN
8/6/15,529.460022,AMZN
8/7/15,522.619995,AMZN
8/10/15,524.0,AMZN
8/11/15,527.460022,AMZN
8/12/15,525.909973,AMZN
8/13/15,529.659973,AMZN
8/14/15,531.52002,AMZN
8/17/15,535.219971,AMZN
8/18/15,535.02002,AMZN
8/19/15,532.919983,AMZN
8/20/15,515.780029,AMZN
8/21/15,494.47000099999997,AMZN
8/24/15,463.369995,AMZN
8/25/15,466.369995,AMZN
8/26/15,500.76998899999995,AMZN
8/27/15,518.369995,AMZN
8/28/15,518.01001,AMZN
8/31/15,512.8900150000001,AMZN
9/1/15,496.540009,AMZN
9/2/15,510.549988,AMZN
9/3/15,504.72000099999997,AMZN
9/4/15,499.0,AMZN
9/8/15,517.539978,AMZN
9/9/15,516.8900150000001,AMZN
9/10/15,522.23999,AMZN
9/11/15,529.4400019999999,AMZN
9/14/15,521.380005,AMZN
9/15/15,522.369995,AMZN
9/16/15,527.3900150000001,AMZN
9/17/15,538.869995,AMZN
9/18/15,540.26001,AMZN
9/21/15,548.3900150000001,AMZN
9/22/15,538.400024,AMZN
9/23/15,536.070007,AMZN
9/24/15,533.75,AMZN
9/25/15,524.25,AMZN
9/28/15,504.05999800000006,AMZN
9/29/15,496.07000700000003,AMZN
9/30/15,511.89001500000006,AMZN
10/1/15,520.719971,AMZN
10/2/15,532.539978,AMZN
10/5/15,543.679993,AMZN
10/6/15,537.47998,AMZN
10/7/15,541.9400019999999,AMZN
10/8/15,533.159973,AMZN
10/9/15,539.799988,AMZN
10/12/15,550.1900019999999,AMZN
10/13/15,548.900024,AMZN
10/14/15,544.830017,AMZN
10/15/15,562.4400019999999,AMZN
10/16/15,570.76001,AMZN
10/19/15,573.150024,AMZN
10/20/15,560.880005,AMZN
10/21/15,555.77002,AMZN
10/22/15,563.909973,AMZN
10/23/15,599.030029,AMZN
10/26/15,608.6099849999999,AMZN
10/27/15,611.01001,AMZN
10/28/15,617.099976,AMZN
10/29/15,626.549988,AMZN
10/30/15,625.900024,AMZN
11/2/15,628.349976,AMZN
11/3/15,625.3099980000001,AMZN
11/4/15,640.950012,AMZN
11/5/15,655.650024,AMZN
11/6/15,659.369995,AMZN
11/9/15,655.48999,AMZN
11/10/15,659.679993,AMZN
11/11/15,673.25,AMZN
11/12/15,665.599976,AMZN
11/13/15,642.349976,AMZN
11/16/15,647.8099980000001,AMZN
11/17/15,643.299988,AMZN
11/18/15,663.539978,AMZN
11/19/15,661.27002,AMZN
11/20/15,668.450012,AMZN
11/23/15,678.98999,AMZN
11/24/15,671.150024,AMZN
11/25/15,675.340027,AMZN
11/27/15,673.26001,AMZN
11/30/15,664.799988,AMZN
12/1/15,679.0599980000001,AMZN
12/2/15,676.01001,AMZN
12/3/15,666.25,AMZN
12/4/15,672.6400150000001,AMZN
12/7/15,669.830017,AMZN
12/8/15,677.330017,AMZN
12/9/15,664.789978,AMZN
12/10/15,662.320007,AMZN
12/11/15,640.150024,AMZN
12/14/15,657.909973,AMZN
12/15/15,658.6400150000001,AMZN
12/16/15,675.77002,AMZN
12/17/15,670.650024,AMZN
12/18/15,664.1400150000001,AMZN
12/21/15,664.51001,AMZN
12/22/15,663.150024,AMZN
12/23/15,663.700012,AMZN
12/24/15,662.789978,AMZN
